Date,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,BB,CC,DD,EE,FF,GG,HH,II,JJ,KK,LL,MM,NN,OO,PP,QQ,RR,SS,TT,UU,VV,WW,XX,YY,ZZ
2001-06-20,242.88,181.35,139.57,315.71,99.51,114.06,61.68,188.14,157.28,167.04,105.27,243.25,106.16,117.9,119.32,197.74,193.59,123.02,228.95,114.72,132.01,82.17,127.46,289.44,154.47,177.48,168.11,142.07,340.01,310.83,120.85,224.46,336.59,309.58,244.91,264.01,426.21,199.88,271.08,73.09,81.56,239.15,249.37,404.29,114.65,296.07,296.33,171.58,85.66,203.37,123.19,149.3
2001-06-21,244.24,185.31,137.9,316.36,100.09,114.14,62.67,187.9,156.68,169.45,106.39,238.32,106.47,117.6,119.86,200.54,195.08,123.42,229.11,114.48,133.12,81.96,128.28,294.87,157.83,178.9,168.44,142.38,342.89,312.93,122.43,221.62,339.24,309.07,243.0,266.77,432.93,198.33,280.6,73.18,81.63,237.4,244.14,403.8,114.05,295.75,292.46,172.2,86.98,201.51,122.47,149.14
2001-06-22,243.38,184.27,138.49,317.83,102.21,113.88,62.06,186.53,155.71,166.77,105.99,239.93,106.52,114.7,117.91,201.07,190.57,126.95,228.4,113.67,133.14,82.19,129.11,290.64,161.63,174.33,171.89,140.79,341.52,314.59,124.53,219.06,342.71,311.06,245.13,265.46,426.02,200.09,279.44,73.0,81.38,241.39,241.85,404.22,115.16,299.16,297.63,168.31,86.51,205.03,123.39,146.87
2001-06-23,241.93,183.8,139.8,318.94,100.37,114.56,62.27,185.73,154.57,165.88,105.03,240.73,106.29,115.76,118.28,202.67,190.57,126.57,231.51,113.24,130.81,82.63,130.45,281.81,161.39,171.78,172.55,140.35,344.24,314.41,127.61,220.24,341.37,309.12,246.69,265.76,424.01,198.64,280.18,72.81,80.47,236.84,243.83,405.5,115.54,294.87,300.84,168.79,84.84,205.88,123.78,145.75
2001-06-24,238.68,184.32,143.22,318.79,101.39,112.45,62.81,188.96,155.0,167.11,104.38,240.96,106.22,115.49,120.2,204.19,189.17,125.3,233.31,111.59,132.46,83.63,131.27,282.59,158.89,172.12,173.77,139.8,342.25,312.2,126.78,218.87,342.09,310.75,245.61,268.6,426.34,200.34,284.26,72.3,79.86,240.1,240.93,403.93,115.58,289.34,299.71,168.29,84.33,208.21,124.67,144.81
2001-06-25,238.3,183.45,143.79,321.4,101.32,112.71,62.28,189.05,156.4,165.39,106.01,245.67,105.38,116.29,120.04,201.63,189.04,127.46,230.96,112.08,132.77,83.52,130.34,281.53,160.12,172.62,174.1,139.41,341.43,312.47,128.06,221.3,338.19,310.28,245.35,269.85,428.91,200.4,288.83,72.74,80.89,239.01,237.62,400.66,115.95,287.32,294.53,166.77,84.17,206.45,124.27,144.85
2001-06-26,239.65,183.71,143.03,323.18,99.63,110.87,62.68,189.99,155.36,163.58,104.78,245.96,103.83,116.4,118.01,203.91,189.21,127.02,232.98,111.83,131.15,83.25,129.77,282.19,160.52,173.87,175.86,140.14,347.3,310.63,128.06,223.23,335.96,307.07,247.13,267.32,429.05,202.15,284.7,72.72,79.66,239.78,238.69,391.78,114.05,285.3,293.15,168.24,84.8,206.44,124.6,144.37
2001-06-27,238.93,184.3,140.17,323.19,99.57,110.21,63.63,190.56,155.89,161.67,104.59,245.17,104.16,118.06,119.27,205.5,188.16,126.25,234.29,110.97,132.96,83.83,131.1,279.65,159.01,172.78,175.9,139.94,349.09,306.59,127.05,221.6,332.44,309.16,245.1,265.35,419.9,203.17,280.47,71.38,79.99,246.98,239.36,387.42,115.41,280.58,295.26,169.47,84.42,203.65,123.15,143.13
2001-06-28,234.55,182.69,141.87,328.55,99.72,110.18,62.3,190.35,156.67,158.11,104.36,242.21,103.58,118.26,118.81,201.41,188.79,124.45,234.76,111.51,130.28,84.19,132.03,276.44,159.07,174.91,174.68,140.25,345.43,304.18,126.9,220.11,331.26,314.94,246.03,264.63,418.36,199.81,280.13,71.88,80.41,250.17,241.32,383.34,114.94,276.47,294.43,170.36,84.45,200.05,125.08,144.86
2001-06-29,236.42,180.55,143.85,325.6,99.78,110.72,62.97,189.54,156.1,158.69,104.89,243.79,103.09,118.27,119.8,206.58,188.03,124.33,235.11,113.11,130.92,83.29,130.89,281.56,158.2,175.16,177.39,140.73,344.51,303.25,123.99,221.33,326.22,315.54,245.84,263.72,425.26,203.56,282.56,71.29,80.02,247.8,243.28,384.77,113.92,275.67,293.62,168.2,84.96,202.01,124.2,143.53
2001-06-30,234.6,179.53,143.37,322.79,99.82,112.42,62.65,191.15,154.08,157.54,105.41,243.99,105.73,118.02,120.46,207.79,188.71,126.8,236.09,114.09,130.33,82.75,129.36,284.89,159.12,176.39,178.15,140.48,348.41,303.41,123.03,221.23,323.84,311.11,247.79,261.3,429.33,202.72,285.27,70.36,80.25,248.1,239.72,387.12,112.65,272.28,291.28,171.92,86.21,204.27,125.01,143.16
2001-07-01,229.53,180.63,144.3,319.48,99.26,111.81,63.33,191.93,154.2,158.68,104.06,241.47,104.47,117.14,119.9,207.66,187.81,127.08,235.68,113.58,130.76,82.16,128.81,282.86,160.81,174.65,178.37,138.6,353.33,302.35,124.4,223.34,321.42,314.28,244.86,261.42,432.47,202.63,281.89,69.31,79.98,246.36,243.05,391.82,113.51,271.07,291.18,173.72,85.47,207.86,124.58,143.46
2001-07-02,233.13,181.08,144.14,316.23,98.7,111.35,63.51,194.74,156.67,160.65,104.46,243.79,103.54,116.47,120.41,208.66,188.28,125.74,235.11,114.13,129.09,81.77,125.84,286.37,158.52,174.49,176.21,141.61,351.58,302.52,123.94,223.07,321.09,309.29,243.91,260.59,435.57,203.31,282.76,68.47,80.49,247.13,243.94,386.59,113.77,269.23,290.44,176.04,83.88,203.81,123.91,145.69
2001-07-03,232.93,179.91,145.5,321.63,98.78,110.76,62.93,193.88,155.87,160.39,103.42,243.55,104.41,115.65,120.33,206.23,187.08,125.89,233.45,115.2,128.31,82.48,125.48,287.92,159.92,177.55,178.35,141.28,346.84,306.1,124.19,223.28,321.74,306.33,245.0,256.05,432.98,204.54,278.07,68.54,80.48,249.22,244.81,387.25,115.07,266.97,290.22,174.54,82.87,203.75,122.64,144.32
2001-07-04,231.21,179.66,147.22,314.43,98.53,110.07,63.26,192.73,155.91,159.98,103.02,245.95,105.46,113.33,121.69,205.85,184.8,125.91,238.8,115.45,126.75,83.07,125.22,288.69,162.21,176.5,178.81,141.48,348.73,305.02,124.5,223.56,317.48,308.44,243.45,257.5,436.02,205.62,281.84,69.9,80.13,249.98,249.07,378.16,113.5,266.93,293.52,173.3,81.79,201.77,121.72,139.7
2001-07-05,232.63,180.48,147.14,315.61,99.44,109.33,63.21,194.55,155.79,159.66,102.36,246.82,105.23,112.84,121.41,204.89,185.47,127.46,236.59,114.39,124.99,84.33,124.96,288.88,161.75,179.55,179.38,141.89,349.85,305.73,123.51,223.48,318.0,308.38,245.11,256.54,440.15,208.64,279.93,69.05,80.05,251.29,248.86,382.21,112.71,267.57,295.24,171.59,81.8,201.12,122.29,139.7
2001-07-06,234.2,183.58,147.84,316.34,96.75,107.26,62.24,193.95,155.24,160.72,101.56,248.42,104.0,113.51,122.85,205.2,185.63,126.38,234.48,112.84,126.37,83.38,122.32,283.14,163.07,180.03,179.7,142.7,353.39,303.01,123.04,222.78,316.66,304.53,244.81,252.75,439.62,205.34,275.93,69.29,80.44,252.38,249.18,374.45,112.66,270.17,293.58,171.67,81.6,198.85,120.86,137.93
2001-07-07,235.08,184.0,145.26,313.84,97.38,107.27,63.45,191.43,155.32,161.18,101.62,246.69,103.13,114.26,121.6,206.13,188.66,126.75,237.49,113.42,126.21,84.05,122.96,280.82,162.16,180.52,179.51,142.84,346.78,305.51,121.67,225.76,312.91,307.26,246.64,254.48,445.06,204.94,277.75,70.02,80.72,253.08,247.29,373.67,110.66,272.4,291.74,172.97,81.62,199.1,120.12,139.26
2001-07-08,235.27,178.05,146.19,314.66,98.97,108.3,63.92,190.99,157.02,162.51,101.99,245.49,104.12,112.33,122.86,205.23,188.85,127.9,239.63,111.99,127.77,83.58,122.08,273.94,160.32,177.62,177.53,144.96,350.73,304.68,122.09,227.06,311.06,302.48,248.39,254.19,437.56,203.25,278.38,72.24,81.77,254.78,246.68,371.39,110.52,272.35,291.5,172.82,81.61,196.85,119.99,141.33
2001-07-09,234.21,175.46,146.64,312.43,98.18,107.83,64.94,192.57,158.06,165.44,102.08,244.9,102.26,112.62,122.27,205.48,191.11,128.92,237.35,112.11,125.44,82.76,120.79,268.7,161.87,180.01,178.49,143.33,352.6,301.46,123.48,226.54,310.36,300.41,249.2,254.11,435.32,204.66,279.3,72.78,81.35,257.21,251.52,360.98,109.66,272.05,290.96,172.73,81.48,197.77,119.84,144.02
2001-07-10,233.02,173.35,147.55,317.16,96.77,106.2,64.69,191.37,156.8,164.68,102.69,243.1,104.51,111.98,118.93,204.76,192.13,130.53,238.81,113.0,124.21,82.92,121.87,265.49,161.46,179.93,177.91,142.55,353.22,306.53,123.97,221.28,310.43,298.15,248.05,253.18,433.64,202.82,285.07,73.22,82.53,253.36,252.27,363.51,109.54,271.75,289.54,174.16,80.83,197.95,121.78,143.6
2001-07-11,234.35,172.84,146.8,316.99,97.8,106.39,65.08,191.24,154.04,167.38,103.24,246.37,102.05,112.98,120.24,203.82,192.94,129.01,235.83,113.25,124.39,82.77,122.49,267.5,160.98,183.29,177.83,143.62,355.27,302.28,126.32,222.07,312.65,297.11,252.88,250.93,431.28,202.8,279.62,72.38,81.69,255.5,254.3,364.94,112.44,270.39,289.64,174.49,82.98,199.14,124.32,143.39
2001-07-12,233.54,172.93,146.61,316.02,97.37,107.03,65.02,190.45,153.64,166.35,102.49,244.86,101.29,111.36,119.91,200.62,195.1,129.99,232.85,113.58,122.27,82.71,123.31,273.45,161.16,180.99,178.18,143.12,355.13,301.35,127.94,222.62,310.82,295.65,253.19,250.34,432.1,200.8,281.05,71.19,80.56,252.33,254.99,366.79,112.87,272.07,288.59,178.44,82.46,202.81,123.97,143.54
2001-07-13,233.14,175.53,144.35,316.74,97.28,108.13,64.27,189.72,153.69,166.79,100.84,246.53,98.66,109.94,118.73,197.76,195.76,130.18,235.19,112.54,123.09,82.52,125.41,274.75,160.67,183.29,179.04,141.73,355.45,300.57,126.92,222.87,307.02,293.56,252.67,248.8,432.89,204.8,283.99,71.32,80.43,255.74,254.93,369.3,113.64,271.98,288.19,180.21,83.24,204.18,125.53,145.04
2001-07-14,230.6,175.79,145.7,315.68,98.35,107.57,63.92,189.77,152.26,166.4,99.67,246.63,100.01,110.56,117.43,198.08,195.34,129.7,238.36,113.04,121.35,80.84,126.77,274.59,157.5,182.61,180.79,144.11,359.05,305.09,127.21,227.72,304.51,289.25,249.95,249.28,434.58,205.64,282.15,71.57,79.86,251.44,253.33,363.05,114.5,270.52,286.13,179.75,82.7,207.5,123.55,142.55
2001-07-15,230.92,178.34,148.11,315.93,98.43,105.98,63.53,190.84,151.73,165.88,99.43,246.38,99.29,110.12,116.7,200.61,196.12,128.14,238.33,113.23,122.4,81.23,126.16,276.61,153.59,179.99,180.97,142.54,354.95,309.38,124.62,227.42,302.75,291.17,250.81,247.49,438.58,201.05,280.59,71.05,78.89,252.4,257.15,361.79,113.16,269.15,281.97,180.73,81.5,208.22,123.46,144.63
2001-07-16,228.36,179.36,148.28,318.25,98.83,105.09,63.64,193.72,151.1,165.8,99.04,240.79,98.81,109.11,115.62,199.27,195.41,127.65,237.13,113.49,121.9,81.49,125.98,276.45,154.73,178.85,183.81,144.14,354.81,311.94,126.41,229.47,306.26,292.24,250.27,246.79,434.83,201.85,276.51,71.83,79.18,254.04,264.24,359.93,113.02,273.75,282.75,180.74,79.92,210.12,122.92,143.96
2001-07-17,227.42,178.53,147.68,313.85,99.73,106.39,62.45,192.11,152.58,164.25,99.98,238.83,99.43,107.49,114.45,199.99,196.63,128.11,239.8,113.36,121.85,81.31,125.41,276.06,155.33,179.86,185.93,145.56,355.5,308.42,126.97,225.94,311.95,293.68,248.97,247.21,436.18,201.69,277.02,72.77,78.9,251.41,265.58,355.48,111.66,271.4,283.35,182.44,80.07,210.66,124.22,141.73
2001-07-18,225.95,177.6,151.51,312.69,100.46,107.57,62.45,191.8,152.69,165.44,100.32,240.17,99.23,110.14,113.98,202.09,194.58,125.61,245.16,114.16,121.96,81.59,123.27,276.26,157.62,177.98,185.82,145.09,357.49,309.15,124.84,224.14,313.3,289.85,251.61,243.03,438.16,203.83,277.92,72.78,77.97,249.22,264.78,353.96,110.1,272.29,287.83,180.11,80.79,210.92,122.47,143.45
2001-07-19,224.1,177.11,151.06,310.44,102.3,106.12,62.06,193.15,152.68,168.98,99.87,239.55,100.95,109.05,115.27,195.82,197.62,124.37,249.33,114.75,122.27,80.14,124.03,275.1,156.86,181.14,185.38,149.04,360.34,303.93,125.44,224.58,317.78,290.57,254.5,243.44,437.62,200.84,274.32,72.72,77.81,246.71,259.69,354.33,110.05,269.65,288.79,179.17,81.62,211.43,122.4,145.3
2001-07-20,221.92,179.87,152.47,306.86,102.24,107.86,62.5,191.43,153.24,169.17,98.57,239.22,101.94,109.7,112.38,194.5,198.21,124.36,246.49,114.68,121.66,79.75,124.91,272.55,158.58,180.63,184.52,150.02,366.95,308.76,124.13,219.15,315.48,297.88,261.27,240.29,436.06,204.08,272.93,73.81,77.72,250.35,257.49,352.43,109.56,268.84,291.25,175.95,80.37,213.22,122.35,147.95
2001-07-21,220.19,178.95,152.86,299.34,101.57,108.51,62.16,190.54,155.77,170.55,98.01,237.78,103.86,109.02,112.53,191.94,199.72,124.67,245.46,113.36,121.62,80.47,124.13,275.19,158.55,182.73,188.11,147.95,361.37,309.18,128.1,213.75,313.63,301.47,258.94,238.86,434.02,204.68,271.77,73.92,76.81,251.9,257.17,357.15,111.27,267.08,292.71,177.57,79.99,215.6,121.3,148.01
2001-07-22,222.62,177.89,150.78,301.2,101.43,107.31,63.73,188.44,153.91,170.94,98.88,242.86,104.46,107.05,111.61,192.43,201.21,126.17,250.22,113.57,121.5,81.68,123.71,274.55,160.38,182.2,190.71,148.08,356.83,311.74,128.34,209.75,314.98,307.3,261.13,238.06,434.43,203.19,270.92,73.55,75.61,255.0,257.43,361.1,111.61,267.83,290.98,178.47,80.66,213.63,122.37,147.52
2001-07-23,224.22,179.47,149.15,302.92,101.02,108.62,63.5,188.91,154.45,169.8,99.42,239.29,103.54,106.36,111.44,191.11,202.39,127.07,248.94,112.17,124.68,82.55,122.27,274.23,162.38,184.16,191.19,148.12,350.97,313.83,128.11,212.77,315.16,313.81,256.53,235.55,439.54,205.05,268.49,74.56,75.66,255.39,256.14,362.52,112.93,267.43,291.49,179.03,80.36,215.74,119.67,147.46
2001-07-24,225.7,179.08,149.77,301.38,101.5,107.51,63.56,190.43,153.83,168.01,98.83,242.15,103.23,104.45,114.13,188.46,202.35,127.81,247.0,112.26,122.1,81.14,122.11,271.94,161.67,181.74,190.61,148.29,350.53,314.79,129.26,216.47,314.32,314.6,257.82,234.36,439.37,206.0,269.35,74.8,76.99,258.47,254.91,355.78,113.05,265.3,290.16,177.76,80.56,214.93,120.5,147.87
2001-07-25,222.18,180.24,150.86,306.37,101.3,105.41,63.22,190.78,153.88,167.28,99.45,242.84,102.14,105.41,113.84,192.6,203.1,127.33,246.08,112.2,124.04,81.69,123.7,270.14,163.15,185.39,189.66,148.19,352.89,310.84,128.6,212.65,307.27,315.98,256.74,232.65,444.11,212.12,266.26,73.9,77.49,257.82,249.13,352.06,113.16,262.54,291.0,178.9,80.41,211.37,120.05,146.91
2001-07-26,220.57,178.04,151.46,306.83,102.59,106.06,62.57,191.9,153.43,168.27,100.46,244.43,101.64,106.44,112.17,193.66,199.8,127.1,249.99,111.69,124.47,83.03,121.39,272.63,160.01,186.83,185.93,149.22,353.23,307.79,132.35,212.98,307.6,317.08,259.6,233.3,439.66,211.9,268.1,74.73,77.23,258.99,247.41,352.85,113.42,264.27,287.06,178.05,79.89,215.85,119.54,146.19
2001-07-27,219.34,177.73,151.54,307.2,101.16,106.2,63.65,191.67,154.78,167.98,100.54,243.39,100.95,106.05,113.23,194.71,201.1,126.95,253.63,111.37,124.72,82.34,122.44,268.57,159.53,188.22,184.0,146.62,356.34,313.34,131.55,216.47,308.16,316.35,258.43,236.65,435.33,210.38,265.87,74.39,78.38,262.22,245.36,350.25,113.29,262.69,286.77,177.98,79.22,216.34,120.44,147.43
2001-07-28,216.77,175.51,151.45,310.34,100.88,106.51,63.47,191.13,154.89,168.08,100.71,244.48,100.62,104.74,112.28,193.59,197.42,125.98,254.07,111.89,125.92,81.54,121.5,270.73,159.64,185.46,185.75,145.85,353.36,311.91,131.6,218.81,303.7,318.43,258.41,235.25,435.12,209.56,265.22,74.51,79.07,262.01,244.45,350.05,115.8,261.43,283.96,179.09,78.8,212.62,119.88,148.71
2001-07-29,213.69,175.03,150.17,308.16,98.84,106.76,62.07,192.3,157.17,167.02,100.14,245.29,101.72,107.33,114.13,191.87,197.04,125.72,252.59,111.63,124.58,80.36,122.28,266.93,154.0,184.62,186.65,146.46,352.51,312.85,131.56,218.38,299.71,319.55,258.33,233.61,440.01,211.09,264.41,74.48,79.02,260.83,243.35,357.98,115.91,260.95,281.76,177.35,77.33,210.38,121.67,146.82
2001-07-30,213.37,173.88,149.77,309.31,98.87,106.89,62.26,191.25,159.32,166.77,98.73,247.21,102.4,106.81,112.81,189.21,194.78,124.06,252.42,111.98,124.43,80.65,123.05,267.6,152.67,185.37,186.92,147.13,353.09,309.48,130.72,222.95,297.52,319.48,260.59,232.82,438.87,216.79,264.28,74.65,78.53,257.17,241.39,357.6,116.94,263.08,279.46,178.74,78.25,212.77,121.83,147.43
2001-07-31,216.5,173.9,147.3,305.23,99.22,108.12,61.59,190.29,161.05,166.85,97.93,254.18,103.14,106.14,114.33,188.59,196.32,123.55,249.77,111.29,123.19,80.92,122.59,266.45,153.64,183.89,190.91,146.2,355.45,313.76,132.8,223.22,298.96,325.11,256.09,229.18,444.98,219.8,271.22,76.13,79.75,253.82,243.89,357.63,116.47,262.24,279.36,176.46,78.01,210.55,125.96,149.08
2001-08-01,216.92,174.08,146.57,305.09,101.26,107.19,61.77,192.14,161.13,165.03,98.11,252.85,104.75,106.01,114.82,185.79,199.98,125.15,249.33,113.86,122.9,80.27,123.17,264.34,152.96,179.61,189.33,148.7,351.42,312.02,132.84,221.13,295.2,319.73,258.06,230.81,445.75,220.72,275.06,74.78,79.95,253.69,240.96,352.51,115.77,261.73,278.87,179.44,77.09,207.92,124.91,150.7
2001-08-02,219.04,173.88,146.93,302.91,102.94,106.15,61.06,191.42,161.58,164.35,97.4,259.74,104.35,106.52,116.07,186.28,200.05,124.5,245.67,113.6,123.18,80.8,121.28,265.68,155.68,181.75,187.36,151.72,351.87,313.56,132.68,223.56,299.61,314.71,257.31,229.12,443.23,223.22,272.67,74.84,80.09,253.64,243.2,348.25,115.28,262.8,276.6,178.35,77.24,210.48,125.51,150.46
2001-08-03,218.85,174.31,146.54,300.44,102.54,106.93,61.41,191.44,158.56,163.62,97.33,258.87,105.23,106.28,116.27,187.71,198.0,125.45,247.38,112.01,123.91,80.71,122.15,264.2,154.29,181.59,189.05,155.42,348.81,311.01,132.74,226.81,300.59,315.82,257.06,229.48,446.53,220.9,270.13,74.14,80.23,253.13,248.73,346.38,115.85,266.48,276.79,177.13,75.63,211.83,125.79,150.91
2001-08-04,220.74,172.23,145.98,304.26,102.68,106.76,62.57,189.93,161.63,161.12,98.06,254.69,104.18,106.71,116.51,189.54,193.23,126.92,248.35,112.94,123.74,81.27,124.12,265.88,155.19,178.77,188.39,156.64,349.17,311.46,134.92,228.84,302.64,321.23,258.35,229.24,438.97,221.29,266.35,74.7,78.61,254.46,250.4,342.53,116.16,267.91,274.32,176.96,76.6,210.49,126.28,150.95
2001-08-05,216.63,173.59,146.75,301.05,105.08,105.67,61.7,189.61,159.8,161.06,96.65,259.35,104.19,106.18,116.37,190.97,193.79,126.0,249.98,112.65,122.18,81.51,123.92,265.63,156.96,175.2,189.35,155.12,350.19,312.89,138.52,230.54,302.43,322.55,256.77,226.66,442.78,219.97,265.74,75.24,79.06,253.14,246.07,334.48,114.47,268.55,278.0,176.36,76.75,209.77,125.97,148.72
2001-08-06,219.46,172.28,146.54,297.29,104.86,108.58,61.52,191.38,160.47,163.33,95.85,263.26,105.22,107.55,119.02,190.71,193.48,124.95,252.35,113.06,123.91,81.54,123.32,261.46,159.72,173.98,190.76,155.85,352.78,308.65,141.15,229.96,302.32,328.39,256.2,230.41,449.02,216.15,266.41,75.22,79.99,255.72,244.79,330.56,114.66,269.34,281.58,177.09,75.59,211.72,126.08,149.25
2001-08-07,214.69,173.11,145.43,296.22,105.83,108.64,60.96,192.22,158.67,162.38,95.24,262.51,104.38,107.69,118.07,191.84,191.92,127.47,250.15,111.04,123.78,81.28,124.14,260.02,159.78,175.9,192.51,154.33,350.71,305.88,142.24,229.76,305.19,327.75,258.99,233.96,455.44,217.9,270.01,74.27,80.52,253.17,249.47,330.88,114.83,268.87,280.51,176.67,75.39,212.98,127.63,149.52
2001-08-08,216.51,174.23,143.79,295.14,105.17,108.97,62.12,196.2,158.95,159.64,96.14,261.36,105.07,109.04,115.96,190.23,190.26,127.48,248.54,112.31,124.07,82.36,124.86,257.8,160.58,174.6,191.95,155.65,353.54,306.53,140.27,233.82,305.21,328.96,254.36,239.16,457.47,217.78,270.19,73.8,80.8,250.74,247.98,331.21,114.31,266.12,280.79,176.67,76.01,210.68,127.85,151.18
2001-08-09,216.4,173.86,144.23,298.32,104.55,110.58,61.67,197.33,161.35,161.36,96.29,261.44,104.85,108.58,116.94,188.75,190.39,127.11,253.2,110.55,122.59,83.14,123.71,256.21,162.27,177.02,191.76,156.52,352.25,308.51,139.6,231.91,305.69,329.49,252.29,235.16,452.8,216.84,271.64,73.02,79.18,250.55,245.95,330.42,116.16,264.02,282.12,176.68,75.21,208.97,128.85,149.93
2001-08-10,216.92,174.5,147.42,296.09,104.94,109.51,61.7,196.85,159.77,162.44,96.63,261.39,104.39,108.49,119.04,187.15,193.09,128.2,248.25,112.23,123.3,83.56,124.57,255.7,162.11,178.04,191.77,157.07,351.43,302.2,139.3,235.33,304.55,328.47,255.11,235.25,445.44,218.67,272.93,73.01,78.79,249.7,246.2,333.36,115.62,258.95,283.42,175.59,74.53,209.91,129.39,150.7
2001-08-11,216.68,176.06,144.72,299.73,106.55,110.71,60.97,199.06,159.58,160.91,95.97,260.01,104.5,109.42,121.65,182.06,192.31,128.95,248.23,112.09,120.82,83.02,124.39,252.49,162.6,177.44,189.83,157.61,351.28,300.47,140.34,234.22,307.81,325.34,256.02,232.56,446.72,214.47,273.72,73.85,78.53,253.47,246.17,336.39,115.8,258.49,284.85,176.5,75.35,212.18,129.4,149.39
2001-08-12,219.14,176.54,145.01,301.6,106.8,110.4,60.91,197.98,161.36,162.93,94.35,259.24,105.22,105.45,120.15,179.82,194.98,129.72,247.99,110.89,121.77,83.69,122.53,255.93,162.72,178.8,189.03,158.25,349.44,297.56,140.82,232.39,304.16,329.71,254.52,230.17,441.22,213.7,273.34,74.09,78.83,253.55,243.84,338.99,117.48,255.18,283.78,175.71,75.58,212.04,132.14,149.53
2001-08-13,218.82,177.13,144.21,303.35,108.1,111.32,60.84,194.96,162.09,159.79,93.73,261.32,105.42,105.51,117.03,180.07,196.56,130.91,249.47,110.87,123.31,84.62,122.9,255.37,163.41,179.8,188.08,155.43,355.6,299.23,141.58,234.37,301.2,322.87,250.38,230.74,442.29,212.06,270.95,75.56,77.91,252.09,244.17,339.69,118.13,256.11,286.18,173.39,75.75,212.85,131.26,152.34
2001-08-14,220.03,175.0,145.53,300.63,107.53,111.19,60.3,196.03,162.84,162.14,94.72,258.97,105.79,104.81,118.22,182.08,193.84,132.34,250.81,108.75,123.04,84.94,123.07,252.7,162.58,180.69,185.48,157.57,356.29,304.31,142.05,233.57,301.49,327.86,252.15,230.58,447.12,213.77,275.92,76.37,78.03,249.24,248.47,338.08,116.73,256.21,290.89,174.93,73.82,207.34,131.11,151.95
2001-08-15,219.84,175.83,143.53,302.0,107.16,111.19,59.11,194.9,162.62,163.07,94.1,257.62,107.07,104.75,119.74,178.05,196.07,133.19,249.87,107.69,123.78,84.02,122.76,254.51,163.83,178.15,184.12,156.14,350.05,302.91,143.22,229.56,302.13,324.07,250.44,228.92,450.32,214.35,274.24,75.97,77.6,248.48,248.85,334.28,115.29,254.32,295.23,177.01,73.57,209.4,129.92,150.16
2001-08-16,217.9,174.52,143.02,294.46,105.88,110.7,59.42,194.48,164.94,165.32,95.49,253.25,107.15,103.76,120.42,174.34,197.03,134.91,251.59,107.43,125.27,83.65,124.12,251.55,161.45,177.03,180.7,155.57,350.55,306.14,143.61,229.31,300.85,331.01,257.33,229.36,444.79,213.31,272.9,76.85,77.22,246.89,245.47,332.01,113.57,254.67,295.75,177.89,73.46,207.24,129.71,149.09
2001-08-17,215.68,174.1,143.55,290.55,106.43,109.77,58.9,192.86,165.85,164.98,95.51,255.48,108.25,104.41,119.17,174.29,201.42,135.97,254.02,108.04,125.1,83.14,124.37,252.15,159.08,177.14,179.79,153.03,345.8,304.03,145.0,226.64,301.23,332.48,257.35,228.83,447.26,212.8,275.62,77.43,76.25,242.75,248.85,334.44,113.42,256.58,291.23,179.22,73.43,206.64,130.33,148.52
2001-08-18,220.49,175.49,142.3,287.9,105.98,111.23,58.45,194.25,168.12,166.11,94.69,253.77,110.59,105.07,119.03,172.55,200.3,138.35,259.85,108.54,127.38,82.71,123.41,254.72,160.27,180.17,179.46,154.37,352.16,306.56,145.42,229.67,303.26,327.04,253.12,225.93,446.86,210.37,274.14,76.86,77.14,239.03,253.21,330.62,114.2,260.02,292.37,177.26,73.09,205.09,129.79,149.08
2001-08-19,217.99,174.19,143.73,288.51,106.05,112.01,58.72,194.13,171.33,164.09,95.35,254.77,113.06,106.1,120.22,174.21,198.79,138.17,262.83,108.52,127.54,81.62,122.04,257.02,160.03,179.92,176.42,154.83,353.25,307.38,146.8,229.37,304.86,322.24,254.76,225.58,438.55,211.35,273.75,78.03,76.5,242.6,254.76,337.11,114.29,258.37,295.49,174.52,73.68,203.74,129.68,147.69
2001-08-20,220.96,174.75,143.96,289.09,107.16,110.81,58.36,194.71,174.36,160.09,95.29,260.2,112.3,105.18,119.08,173.78,195.97,138.92,262.44,108.51,126.51,81.37,120.44,255.37,159.36,180.0,175.85,155.61,358.22,305.45,147.3,229.21,307.2,325.37,251.22,226.12,432.57,209.46,277.47,77.87,75.88,240.9,256.16,337.54,113.76,259.31,296.26,174.43,74.31,201.36,129.11,146.38
2001-08-21,222.12,172.96,140.36,291.93,108.33,112.86,58.32,194.38,174.68,160.14,95.16,260.11,112.46,105.08,118.06,171.99,198.67,137.47,258.67,108.88,124.78,81.46,119.86,256.62,161.33,182.01,174.23,155.88,353.29,304.58,150.42,230.26,308.79,323.64,252.45,227.83,431.32,207.19,275.44,78.35,75.22,243.0,258.32,340.82,113.61,257.46,301.17,173.95,74.55,201.76,129.11,147.59
2001-08-22,217.35,173.0,142.16,292.59,106.79,111.92,58.09,190.38,174.5,161.26,96.0,264.52,114.61,105.15,119.39,173.69,199.05,136.69,258.76,109.1,124.53,80.63,118.93,261.7,163.22,183.95,172.77,154.68,347.55,302.86,151.56,232.36,312.42,328.14,249.82,227.26,431.64,206.65,276.29,79.55,74.72,245.83,258.85,346.38,112.94,261.79,301.27,174.71,73.71,202.46,131.01,148.85
